country,origin_quarter,horizon_quarters,target_quarter,macro_feature_quarter,trade_graph_quarter,cpi_yoy_input,energy_cpi_yoy_input,target_cpi_yoy,split
CYP,2012Q1,1,2012Q2,2011Q4,2011Q4,3.793747406280268,23.430622756360208,3.395820011442807,train
CZE,2012Q1,1,2012Q2,2011Q4,2011Q4,2.8047464940668787,7.395143487858746,3.7729196050775298,train
DEU,2012Q1,1,2012Q2,2011Q4,2011Q4,2.574186628530573,10.306198655713183,2.0738137082601193,train
DNK,2012Q1,1,2012Q2,2011Q4,2011Q4,2.5695177754311738,7.041276448144318,2.132782937736466,train
EST,2012Q1,1,2012Q2,2011Q4,2011Q4,4.405532009814839,9.095546399843046,4.2658479320931475,train
FIN,2012Q1,1,2012Q2,2011Q4,2011Q4,2.9976019184652314,16.129032258064502,3.0035147513047145,train
FRA,2012Q1,1,2012Q2,2011Q4,2011Q4,2.6482826715565455,8.667112141818322,2.3153595902263735,train
GRC,2012Q1,1,2012Q2,2011Q4,2011Q4,2.6235992089650884,21.07006250583077,1.137685843568215,train
HRV,2012Q1,1,2012Q2,2011Q4,2011Q4,2.3711155020657015,3.3063106024479705,3.2365640467581835,train
HUN,2012Q1,1,2012Q2,2011Q4,2011Q4,4.066092485121797,6.188596617591968,5.530151471849054,train
IRL,2012Q1,1,2012Q2,2011Q4,2011Q4,1.593349497748564,12.281383598911775,1.845522898154428,train
ITA,2012Q1,1,2012Q2,2011Q4,2011Q4,3.735325506937026,10.887708649468886,3.6224312086381216,train
LTU,2012Q1,1,2012Q2,2011Q4,2011Q4,4.028427556158731,12.431814470031057,2.8282688924913257,train
LUX,2012Q1,1,2012Q2,2011Q4,2011Q4,3.7168013856813342,8.862485391507601,2.7443411124758343,train
LVA,2012Q1,1,2012Q2,2011Q4,2011Q4,4.0636231007365575,11.448814459965394,2.4041919243809717,train
MLT,2012Q1,1,2012Q2,2011Q4,2011Q4,1.900289017341028,1.2665545511877152,3.95872815329541,train
NLD,2012Q1,1,2012Q2,2011Q4,2011Q4,2.628826944574647,7.045694905364508,2.575394588500557,train
AUT,2012Q2,1,2012Q3,2012Q1,2012Q1,2.7180600796236076,5.225611470340175,2.3963199372392108,train
BEL,2012Q2,1,2012Q3,2012Q1,2012Q1,3.2494051635356236,13.747752862144004,2.3978468314167056,train
BGR,2012Q2,1,2012Q3,2012Q1,2012Q1,1.8821165438713816,3.8178557048208495,2.9944312914735427,train
CYP,2012Q2,1,2012Q3,2012Q1,2012Q1,3.24468453494009,28.064734062154507,3.9520998710902866,train
CZE,2012Q2,1,2012Q3,2012Q1,2012Q1,3.9758608448704047,10.35344519814354,3.4458509142053506,train
DEU,2012Q2,1,2012Q3,2012Q1,2012Q1,2.408784980517198,6.9734513274335885,2.13510675533779,train
DNK,2012Q2,1,2012Q3,2012Q1,2012Q1,2.7168234064785635,3.479125248508952,2.4449035812672326,train
EST,2012Q2,1,2012Q3,2012Q1,2012Q1,4.599264705882322,14.25684510837264,4.132379248658302,train
FIN,2012Q2,1,2012Q3,2012Q1,2012Q1,3.0063347768512605,3.2023813417945357,3.259827420901251,train
FRA,2012Q2,1,2012Q3,2012Q1,2012Q1,2.570298000490246,6.91291087766861,2.2576177285318355,train
GRC,2012Q2,1,2012Q3,2012Q1,2012Q1,1.6914928831512688,20.025386079966133,0.7725799587520843,train
HRV,2012Q2,1,2012Q3,2012Q1,2012Q1,1.687329046925523,4.563248843370626,4.1124854635796515,train
HUN,2012Q2,1,2012Q3,2012Q1,2012Q1,5.639425170561796,7.255555866939467,6.027987082884811,train
IRL,2012Q2,1,2012Q3,2012Q1,2012Q1,1.6534619359283464,10.277569392348074,2.327969873331037,train
ITA,2012Q2,1,2012Q3,2012Q1,2012Q1,3.5395066142295706,13.387876534027509,3.476123595505598,train
LTU,2012Q2,1,2012Q3,2012Q1,2012Q1,3.620786912988261,11.563710891215951,3.2276975068106006,train
LUX,2012Q2,1,2012Q3,2012Q1,2012Q1,3.130676354311346,8.488911164014512,2.9080576700459604,train
LVA,2012Q2,1,2012Q3,2012Q1,2012Q1,3.2912896125222524,14.677381233750886,1.897845226268391,train
MLT,2012Q2,1,2012Q3,2012Q1,2012Q1,2.272810318997331,0.7097176727499654,3.4491125901275677,train
NLD,2012Q2,1,2012Q3,2012Q1,2012Q1,2.8838575625134144,8.654996194411236,2.567619851570458,train
AUT,2012Q3,1,2012Q4,2012Q2,2012Q2,2.258397748726515,2.9487753625684787,2.9149568416584115,train
BEL,2012Q3,1,2012Q4,2012Q2,2012Q2,2.564999825034131,6.055578598092093,2.3033493817325112,train
BGR,2012Q3,1,2012Q4,2012Q2,2012Q2,1.836026171718519,5.5187557182067914,2.845285524568375,train
CYP,2012Q3,1,2012Q4,2012Q2,2012Q2,3.395820011442807,26.93941553813255,1.8258754539699495,train
CZE,2012Q3,1,2012Q4,2012Q2,2012Q2,3.7729196050775298,9.79765708200211,2.9380902413431276,train
DEU,2012Q3,1,2012Q4,2012Q2,2012Q2,2.0738137082601193,5.4646710755307915,2.0216103171836863,train
DNK,2012Q3,1,2012Q4,2012Q2,2012Q2,2.132782937736466,1.0784313725490158,2.1276595744680993,train
EST,2012Q3,1,2012Q4,2012Q2,2012Q2,4.2658479320931475,12.800841187008348,3.892034326816906,train
FIN,2012Q3,1,2012Q4,2012Q2,2012Q2,3.0035147513047145,-1.0058675607711454,3.3760186263096736,train
FRA,2012Q3,1,2012Q4,2012Q2,2012Q2,2.3153595902263735,4.53175577631435,1.7382939984196932,train
GRC,2012Q3,1,2012Q4,2012Q2,2012Q2,1.137685843568215,14.64759469394279,0.5524152106885838,train
HRV,2012Q3,1,2012Q4,2012Q2,2012Q2,3.2365640467581835,15.99435493355288,4.358659413932275,train
HUN,2012Q3,1,2012Q4,2012Q2,2012Q2,5.530151471849054,6.851445552253743,5.459453699428107,train
IRL,2012Q3,1,2012Q4,2012Q2,2012Q2,1.845522898154428,10.17388087310398,1.7729287419024686,train
ITA,2012Q3,1,2012Q4,2012Q2,2012Q2,3.6224312086381216,13.429602888086656,2.640603566529509,train
LTU,2012Q3,1,2012Q4,2012Q2,2012Q2,2.8282688924913257,9.521568627450993,2.990147275910582,train
LUX,2012Q3,1,2012Q4,2012Q2,2012Q2,2.7443411124758343,6.84611416259524,2.790341660288065,train
LVA,2012Q3,1,2012Q4,2012Q2,2012Q2,2.4041919243809717,8.861989090637401,1.5694990596683225,train
MLT,2012Q3,1,2012Q4,2012Q2,2012Q2,3.95872815329541,1.4685278397592372,3.1872651208962877,train
NLD,2012Q3,1,2012Q4,2012Q2,2012Q2,2.575394588500557,7.553031926290976,3.271257905832714,train
AUT,2012Q4,1,2013Q1,2012Q3,2012Q3,2.3963199372392108,3.934662009451406,2.607378175539954,train
BEL,2012Q4,1,2013Q1,2012Q3,2012Q3,2.3978468314167056,3.087438815999066,1.4721056614156902,train
BGR,2012Q4,1,2013Q1,2012Q3,2012Q3,2.9944312914735427,13.361790659301231,2.153047136940356,train
CYP,2012Q4,1,2013Q1,2012Q3,2012Q3,3.9520998710902866,19.26645325809777,1.7139023981217472,train
CZE,2012Q4,1,2013Q1,2012Q3,2012Q3,3.4458509142053506,7.694986072423382,1.7412086036189711,train
DEU,2012Q4,1,2013Q1,2012Q3,2012Q3,2.13510675533779,5.870165745856326,1.8332756831546115,train
DNK,2012Q4,1,2013Q1,2012Q3,2012Q3,2.4449035812672326,1.432291666666674,0.9155645981688832,train
EST,2012Q4,1,2013Q1,2012Q3,2012Q3,4.132379248658302,10.517751479289972,3.838177919932528,train
FIN,2012Q4,1,2013Q1,2012Q3,2012Q3,3.259827420901251,-0.9790389368599884,2.512073937667214,train
FRA,2012Q4,1,2013Q1,2012Q3,2012Q3,2.2576177285318355,5.439407955596676,1.2085623570380122,train
GRC,2012Q4,1,2013Q1,2012Q3,2012Q3,0.7725799587520843,15.252682382035031,-0.0195306142378171,train
HRV,2012Q4,1,2013Q1,2012Q3,2012Q3,4.1124854635796515,18.96418349191613,4.160553343114648,train
HUN,2012Q4,1,2013Q1,2012Q3,2012Q3,6.027987082884811,5.465263621839034,2.6691858467880136,train
IRL,2012Q4,1,2013Q1,2012Q3,2012Q3,2.327969873331037,10.718232044198906,1.11826499491694,train
ITA,2012Q4,1,2013Q1,2012Q3,2012Q3,3.476123595505598,12.70289343683839,2.071823204419898,train
LTU,2012Q4,1,2013Q1,2012Q3,2012Q3,3.2276975068106006,6.129836221220053,2.22176856860945,train
LUX,2012Q4,1,2013Q1,2012Q3,2012Q3,2.9080576700459604,6.253392027980453,2.2033430031772383,train
LVA,2012Q4,1,2013Q1,2012Q3,2012Q3,1.897845226268391,7.44899060779447,0.3957649764908755,train
MLT,2012Q4,1,2013Q1,2012Q3,2012Q3,3.4491125901275677,0.8420998082603326,1.8685912322698115,train
NLD,2012Q4,1,2013Q1,2012Q3,2012Q3,2.567619851570458,4.123711340206171,3.2139002054389243,train
AUT,2013Q1,1,2013Q2,2012Q4,2012Q4,2.9149568416584115,2.593563125713927,2.250322221061052,train
BEL,2013Q1,1,2013Q2,2012Q4,2012Q4,2.3033493817325112,1.2661469299493744,1.354486523370846,train
BGR,2013Q1,1,2013Q2,2012Q4,2012Q4,2.845285524568375,12.811678624707,1.065364190650997,train
CYP,2013Q1,1,2013Q2,2012Q4,2012Q4,1.8258754539699495,11.623378265597715,0.348284616886918,train
CZE,2013Q1,1,2013Q2,2012Q4,2012Q4,2.9380902413431276,6.132237067488888,1.4950730547060864,train
DEU,2013Q1,1,2013Q2,2012Q4,2012Q4,2.0216103171836863,4.5362220717671375,1.5495867768595015,train
DNK,2013Q1,1,2013Q2,2012Q4,2012Q4,2.1276595744680993,0.6480881399870464,0.6062647356012363,train
EST,2013Q1,1,2013Q2,2012Q4,2012Q4,3.892034326816906,8.355213466172717,3.699854500103972,train
FIN,2013Q1,1,2013Q2,2012Q4,2012Q4,3.3760186263096736,-0.963261648745506,2.4023713507738353,train
FRA,2013Q1,1,2013Q2,2012Q4,2012Q4,1.7382939984196932,5.158069883527472,0.9065385786287016,train
GRC,2013Q1,1,2013Q2,2012Q4,2012Q4,0.5524152106885838,28.80369870930459,-0.3770931867570049,train
HRV,2013Q1,1,2013Q2,2012Q4,2012Q4,4.358659413932275,19.53377442683488,2.3598218232514068,train
HUN,2013Q1,1,2013Q2,2012Q4,2012Q4,5.459453699428107,4.620560544808305,1.8517264725795848,train
IRL,2013Q1,1,2013Q2,2012Q4,2012Q4,1.7729287419024686,8.065074420214602,0.5369127516778871,train
ITA,2013Q1,1,2013Q2,2012Q4,2012Q4,2.640603566529509,10.742387957577826,1.210084033613423,train
LTU,2013Q1,1,2013Q2,2012Q4,2012Q4,2.990147275910582,1.5252316899567075,1.398718679770572,train
LUX,2013Q1,1,2013Q2,2012Q4,2012Q4,2.790341660288065,5.755352776286737,1.7009939542985908,train
LVA,2013Q1,1,2013Q2,2012Q4,2012Q4,1.5694990596683225,7.653964240563416,-0.1103642018661532,train
MLT,2013Q1,1,2013Q2,2012Q4,2012Q4,3.1872651208962877,1.668483055685277,0.7798258051448403,train
NLD,2013Q1,1,2013Q2,2012Q4,2012Q4,3.271257905832714,5.515620209177952,3.0018890606216653,train
AUT,2013Q2,1,2013Q3,2013Q1,2013Q1,2.607378175539954,3.3196406505694,1.9780602472575517,train
BEL,2013Q2,1,2013Q3,2013Q1,2013Q1,1.4721056614156902,-3.18028059668386,1.245946407236742,train
BGR,2013Q2,1,2013Q3,2013Q1,2013Q1,2.153047136940356,9.036739299062102,-0.6669472593647807,train
CYP,2013Q2,1,2013Q3,2013Q1,2013Q1,1.7139023981217472,4.589597870656781,0.3459191332441769,train
CZE,2013Q2,1,2013Q3,2013Q1,2013Q1,1.7412086036189711,3.1057910061468297,1.2236573759347502,train
DEU,2013Q2,1,2013Q3,2013Q1,2013Q1,1.8332756831546115,6.022501654533441,1.6792323509253082,train
DNK,2013Q2,1,2013Q3,2013Q1,2013Q1,0.9155645981688832,1.6330451488953068,0.201680672268889,train
EST,2013Q2,1,2013Q3,2013Q1,2013Q1,3.838177919932528,12.935668458470603,3.367119051709344,train
FIN,2013Q2,1,2013Q3,2013Q1,2013Q1,2.512073937667214,0.0729001584785837,2.142439561195353,train
FRA,2013Q2,1,2013Q3,2013Q1,2013Q1,1.2085623570380122,4.5958795562599075,1.0632534200189614,train
GRC,2013Q2,1,2013Q3,2013Q1,2013Q1,-0.0195306142378171,21.161167512690348,-0.8153851151609715,train
HRV,2013Q2,1,2013Q3,2013Q1,2013Q1,4.160553343114648,17.513141474114136,2.223801787164903,train
HUN,2013Q2,1,2013Q3,2013Q1,2013Q1,2.6691858467880136,-7.924853678929777,1.6311336717428349,train
IRL,2013Q2,1,2013Q3,2013Q1,2013Q1,1.11826499491694,6.190476190476191,0.301104048176648,train
ITA,2013Q2,1,2013Q3,2013Q1,2013Q1,2.071823204419898,6.854706461134796,1.0858500169664165,train
LTU,2013Q2,1,2013Q3,2013Q1,2013Q1,2.22176856860945,1.891612606923476,0.5511942542174353,train
LUX,2013Q2,1,2013Q3,2013Q1,2013Q1,2.2033430031772383,1.842120459663921,1.6737114807744424,train
LVA,2013Q2,1,2013Q3,2013Q1,2013Q1,0.3957649764908755,0.4774663369057297,0.0134476382585235,train
MLT,2013Q2,1,2013Q3,2013Q1,2013Q1,1.8685912322698115,0.4052763365084422,0.7137352142881248,train
NLD,2013Q2,1,2013Q3,2013Q1,2013Q1,3.2139002054389243,4.960138763801347,2.7536778574123177,train
AUT,2013Q3,1,2013Q4,2013Q2,2013Q2,2.250322221061052,2.686966705705207,1.6465007562216138,train
BEL,2013Q3,1,2013Q4,2013Q2,2013Q2,1.354486523370846,-5.327113246550108,0.9242957746479208,train
BGR,2013Q3,1,2013Q4,2013Q2,2013Q2,1.065364190650997,2.184996358339397,-0.9716886722407004,train
CYP,2013Q3,1,2013Q4,2013Q2,2013Q2,0.348284616886918,-7.252268439493303,-0.8474853571545538,train
CZE,2013Q3,1,2013Q4,2013Q2,2013Q2,1.4950730547060864,1.810539928871635,1.1213047910295648,train
DEU,2013Q3,1,2013Q4,2013Q2,2013Q2,1.5495867768595015,5.181518151815179,1.3665869490946392,train
DNK,2013Q3,1,2013Q4,2013Q2,2013Q2,0.6062647356012363,1.713546718396386,0.3696236559139754,train
EST,2013Q3,1,2013Q4,2013Q2,2013Q2,3.699854500103972,12.8361815984809,2.101041952289595,train
FIN,2013Q3,1,2013Q4,2013Q2,2013Q2,2.4023713507738353,0.5699211880414445,1.812039312039304,train
FRA,2013Q3,1,2013Q4,2013Q2,2013Q2,0.9065385786287016,3.97935575725219,0.7833867972311559,train
GRC,2013Q3,1,2013Q4,2013Q2,2013Q2,-0.3770931867570049,18.324388373876065,-2.187939184872856,train
HRV,2013Q3,1,2013Q4,2013Q2,2013Q2,2.3598218232514068,4.376626449018217,0.6288462185156884,train
HUN,2013Q3,1,2013Q4,2013Q2,2013Q2,1.8517264725795848,-8.514841191453959,0.6938363085214005,train
IRL,2013Q3,1,2013Q4,2013Q2,2013Q2,0.5369127516778871,3.7273337810610703,0.1675041876047167,train
ITA,2013Q3,1,2013Q4,2013Q2,2013Q2,1.210084033613423,1.3049013367282036,0.6348145673237493,train
LTU,2013Q3,1,2013Q4,2013Q2,2013Q2,1.398718679770572,0.4296763105127388,0.5066666666666553,train
LUX,2013Q3,1,2013Q4,2013Q2,2013Q2,1.7009939542985908,-1.8972421823965413,1.2286758732737546,train
LVA,2013Q3,1,2013Q4,2013Q2,2013Q2,-0.1103642018661532,-0.514791680966431,-0.2524912469700879,train
MLT,2013Q3,1,2013Q4,2013Q2,2013Q2,0.7798258051448403,-1.1634448194742908,0.5978354234667194,train
NLD,2013Q3,1,2013Q4,2013Q2,2013Q2,3.0018890606216653,4.004382906664006,1.2997176006260602,train
AUT,2013Q4,1,2014Q1,2013Q3,2013Q3,1.9780602472575517,1.5419590787782989,1.483465540331741,train
BEL,2013Q4,1,2014Q1,2013Q3,2013Q3,1.245946407236742,-4.874553985334185,0.9185817910650096,train
BGR,2013Q4,1,2014Q1,2013Q3,2013Q3,-0.6669472593647807,-8.92320349333925,-1.8116291791357095,train
CYP,2013Q4,1,2014Q1,2013Q3,2013Q3,0.3459191332441769,-9.853516513511074,-1.2365626854843992,train
CZE,2013Q4,1,2014Q1,2013Q3,2013Q3,1.2236573759347502,0.258648561267405,0.3020134228188142,train
DEU,2013Q4,1,2014Q1,2013Q3,2013Q3,1.6792323509253082,4.533594259621632,0.9510869565217516,train
DNK,2013Q4,1,2014Q1,2013Q3,2013Q3,0.201680672268889,0.2246469833119269,0.4368279569892275,train
EST,2013Q4,1,2014Q1,2013Q3,2013Q3,3.367119051709344,9.854771784232351,1.1305554615306468,train
FIN,2013Q4,1,2014Q1,2013Q3,2013Q3,2.142439561195353,1.2934387966804906,1.5794468546637574,train
FRA,2013Q4,1,2014Q1,2013Q3,2013Q3,1.0632534200189614,3.670819442007378,0.8601787822567264,train
GRC,2013Q4,1,2014Q1,2013Q3,2013Q3,-0.8153851151609715,19.633154525004315,-1.2534592218785612,train
HRV,2013Q4,1,2014Q1,2013Q3,2013Q3,2.223801787164903,0.7803101732938966,0.0603682463024446,train
HUN,2013Q4,1,2014Q1,2013Q3,2013Q3,1.6311336717428349,-8.543592958261526,0.4349717268377961,train
IRL,2013Q4,1,2014Q1,2013Q3,2013Q3,0.301104048176648,3.592814371257469,0.2010723860590202,train
ITA,2013Q4,1,2014Q1,2013Q3,2013Q3,1.0858500169664165,-0.1878522229179391,0.4397834912042819,train
LTU,2013Q4,1,2014Q1,2013Q3,2013Q3,0.5511942542174353,-3.293262510483619,0.3128744508054781,train
LUX,2013Q4,1,2014Q1,2013Q3,2013Q3,1.6737114807744424,-2.0459704880817164,0.996823680475778,train
LVA,2013Q4,1,2014Q1,2013Q3,2013Q3,0.0134476382585235,-3.6940286010918033,0.4447439353099547,train
MLT,2013Q4,1,2014Q1,2013Q3,2013Q3,0.7137352142881248,-0.8941648038233274,1.3152356902356832,train
NLD,2013Q4,1,2014Q1,2013Q3,2013Q3,2.7536778574123177,1.6916923480427617,0.4351933067944014,train
AUT,2014Q1,1,2014Q2,2013Q4,2013Q4,1.6465007562216138,0.3340100857947448,1.597792389193642,train
BEL,2014Q1,1,2014Q2,2013Q4,2013Q4,0.9242957746479208,-5.189514203028867,0.6732419968357606,train
BGR,2014Q1,1,2014Q2,2013Q4,2013Q4,-0.9716886722407004,-10.487705047070294,-1.628231325613816,train
CYP,2014Q1,1,2014Q2,2013Q4,2013Q4,-0.8474853571545538,-13.165824591612472,-0.1492101592656336,train
CZE,2014Q1,1,2014Q2,2013Q4,2013Q4,1.1213047910295648,0.0645577792123708,0.2008704385671356,train
DEU,2014Q1,1,2014Q2,2013Q4,2013Q4,1.3665869490946392,3.3678756476684057,0.9155645981688832,train
DNK,2014Q1,1,2014Q2,2013Q4,2013Q4,0.3696236559139754,1.4810045074050038,0.4017408771342268,train
EST,2014Q1,1,2014Q2,2013Q4,2013Q4,2.101041952289595,7.080262895837475,0.5979822275673063,train
FIN,2014Q1,1,2014Q2,2013Q4,2013Q4,1.812039312039304,0.4523863379325643,1.0939077751598525,train
FRA,2014Q1,1,2014Q2,2013Q4,2013Q4,0.7833867972311559,3.267749036873968,0.7508967181790727,train
GRC,2014Q1,1,2014Q2,2013Q4,2013Q4,-2.187939184872856,3.834764141066649,-1.7290049400141116,train
HRV,2014Q1,1,2014Q2,2013Q4,2013Q4,0.6288462185156884,-1.3709210272253358,0.249144603527851,train
HUN,2014Q1,1,2014Q2,2013Q4,2013Q4,0.6938363085214005,-14.896265560165956,-0.0897397547113376,train
IRL,2014Q1,1,2014Q2,2013Q4,2013Q4,0.1675041876047167,0.6406149903907643,0.4005340453938633,train
ITA,2014Q1,1,2014Q2,2013Q4,2013Q4,0.6348145673237493,-2.471424158171165,0.3985386914646449,train
LTU,2014Q1,1,2014Q2,2013Q4,2013Q4,0.5066666666666553,-1.4336404738739872,0.2282500826993105,train
LUX,2014Q1,1,2014Q2,2013Q4,2013Q4,1.2286758732737546,-5.041732461087312,1.1620486985726597,train
LVA,2014Q1,1,2014Q2,2013Q4,2013Q4,-0.2524912469700879,-3.1472285599248084,0.7867952323556748,train
MLT,2014Q1,1,2014Q2,2013Q4,2013Q4,0.5978354234667194,-0.9137081748806786,0.5292600408669079,train
NLD,2014Q1,1,2014Q2,2013Q4,2013Q4,1.2997176006260602,-0.080718067932306,0.3501283804061339,train
AUT,2014Q2,1,2014Q3,2014Q1,2014Q1,1.483465540331741,-0.3878850567281655,1.509408189051653,train
BEL,2014Q2,1,2014Q3,2014Q1,2014Q1,0.9185817910650096,-2.89240814456313,0.3776129467295996,train
BGR,2014Q2,1,2014Q3,2014Q1,2014Q1,-1.8116291791357095,-9.985448666127706,-1.1798833154069377,train
CYP,2014Q2,1,2014Q3,2014Q1,2014Q1,-1.2365626854843992,-15.211958639979816,0.5626199225990947,train
CZE,2014Q2,1,2014Q3,2014Q1,2014Q1,0.3020134228188142,-7.216818324443041,0.6715916722632498,train
DEU,2014Q2,1,2014Q3,2014Q1,2014Q1,0.9510869565217516,-0.4681647940074862,0.7751937984496138,train
DNK,2014Q2,1,2014Q3,2014Q1,2014Q1,0.4368279569892275,0.8191556395715338,0.3690036900368731,train
EST,2014Q2,1,2014Q3,2014Q1,2014Q1,1.1305554615306468,-3.6941501612160255,0.0033239155725173,train
FIN,2014Q2,1,2014Q3,2014Q1,2014Q1,1.5794468546637574,-0.3103917904538567,1.2322402531816268,train
FRA,2014Q2,1,2014Q3,2014Q1,2014Q1,0.8601787822567264,2.696969696969709,0.4925283120016166,train
GRC,2014Q2,1,2014Q3,2014Q1,2014Q1,-1.2534592218785612,0.8088213901254138,-0.7303812393554043,train
HRV,2014Q2,1,2014Q3,2014Q1,2014Q1,0.0603682463024446,-0.1319431035592622,0.3410483096586203,train
HUN,2014Q2,1,2014Q3,2014Q1,2014Q1,0.4349717268377961,-10.048525781094808,0.073255194459243,train
IRL,2014Q2,1,2014Q3,2014Q1,2014Q1,0.2010723860590202,1.0890454836643304,0.5003335557038024,train
ITA,2014Q2,1,2014Q3,2014Q1,2014Q1,0.4397834912042819,-3.069367710251658,-0.0671366230278747,train
LTU,2014Q2,1,2014Q3,2014Q1,2014Q1,0.3128744508054781,-2.2452601628306534,0.2491694352159568,train
LUX,2014Q2,1,2014Q3,2014Q1,2014Q1,0.996823680475778,-5.4519165343615335,0.7442920843531375,train
LVA,2014Q2,1,2014Q3,2014Q1,2014Q1,0.4447439353099547,-2.040955864756744,0.8773404148038733,train
MLT,2014Q2,1,2014Q3,2014Q1,2014Q1,1.3152356902356832,0.2519539284244976,0.6820601543784832,train
NLD,2014Q2,1,2014Q3,2014Q1,2014Q1,0.4351933067944014,-1.233076971969771,0.2936857562408024,train
AUT,2014Q3,1,2014Q4,2014Q2,2014Q2,1.597792389193642,0.2737226277372384,1.2546075546988833,train
BEL,2014Q3,1,2014Q4,2014Q2,2014Q2,0.6732419968357606,-8.164409430232189,-0.0033546915361282,train
BGR,2014Q3,1,2014Q4,2014Q2,2014Q2,-1.628231325613816,-5.695278824288074,-1.7798930760203224,train
CYP,2014Q3,1,2014Q4,2014Q2,2014Q2,-0.1492101592656336,-10.456471727812088,-0.2310078542670512,train
CZE,2014Q3,1,2014Q4,2014Q2,2014Q2,0.2008704385671356,-6.224198158145411,0.4704301075268979,train
DEU,2014Q3,1,2014Q4,2014Q2,2014Q2,0.9155645981688832,0.0627549419516926,0.4381530165149749,train
DNK,2014Q3,1,2014Q4,2014Q2,2014Q2,0.4017408771342268,1.5893197711379647,0.2008704385671356,train
EST,2014Q3,1,2014Q4,2014Q2,2014Q2,0.5979822275673063,-5.296331426123668,0.1812749672697844,train
FIN,2014Q3,1,2014Q4,2014Q2,2014Q2,1.0939077751598525,-0.518117936595297,0.9351432880844612,train
FRA,2014Q3,1,2014Q4,2014Q2,2014Q2,0.7508967181790727,3.002088111457213,0.3417428887325435,train
GRC,2014Q3,1,2014Q4,2014Q2,2014Q2,-1.7290049400141116,2.7244344957587208,-1.854815008327082,train
HRV,2014Q3,1,2014Q4,2014Q2,2014Q2,0.249144603527851,0.0453309156845049,0.2272423472797768,train
HUN,2014Q3,1,2014Q4,2014Q2,2014Q2,-0.0897397547113376,-12.409796011136995,-0.3512175541878326,train
IRL,2014Q3,1,2014Q4,2014Q2,2014Q2,0.4005340453938633,2.2013596633215116,0.1003344481605328,train
ITA,2014Q3,1,2014Q4,2014Q2,2014Q2,0.3985386914646449,-2.9217719132893394,0.1660026560424965,train
LTU,2014Q3,1,2014Q4,2014Q2,2014Q2,0.2282500826993105,-4.492298916143755,0.179092597505992,train
LUX,2014Q3,1,2014Q4,2014Q2,2014Q2,1.1620486985726597,-5.01143568512783,-0.1170294579864172,train
LVA,2014Q3,1,2014Q4,2014Q2,2014Q2,0.7867952323556748,-1.4488753967158874,0.651388842012901,train
MLT,2014Q3,1,2014Q4,2014Q2,2014Q2,0.5292600408669079,-21.71629627713243,0.5806209228457648,train
NLD,2014Q3,1,2014Q4,2014Q2,2014Q2,0.3501283804061339,-1.251476550777375,0.1948073758103019,train
AUT,2014Q4,1,2015Q1,2014Q3,2014Q3,1.509408189051653,0.0,0.6259939769228229,train
BEL,2014Q4,1,2015Q1,2014Q3,2014Q3,0.3776129467295996,-9.802705416740489,-0.386256003761809,train
BGR,2014Q4,1,2015Q1,2014Q3,2014Q3,-1.1798833154069377,-2.0289754368897905,-1.7336304647047165,train
CYP,2014Q4,1,2015Q1,2014Q3,2014Q3,0.5626199225990947,-4.350020185708492,-0.9548929918867466,train
CZE,2014Q4,1,2015Q1,2014Q3,2014Q3,0.6715916722632498,-3.998710093518243,0.0,train
DEU,2014Q4,1,2015Q1,2014Q3,2014Q3,0.7751937984496138,-0.5928237129484981,-0.1345895020188336,train
DNK,2014Q4,1,2015Q1,2014Q3,2014Q3,0.3690036900368731,1.2167787383925877,-0.0334560053529608,train
EST,2014Q4,1,2015Q1,2014Q3,2014Q3,0.0033239155725173,-4.444241371957725,-0.2476821635371884,train
FIN,2014Q4,1,2015Q1,2014Q3,2014Q3,1.2322402531816268,-2.192210452203436,-0.0600600600600631,train
FRA,2014Q4,1,2015Q1,2014Q3,2014Q3,0.4925283120016166,0.903828577231658,-0.2374581939799447,train
GRC,2014Q4,1,2015Q1,2014Q3,2014Q3,-0.7303812393554043,1.3017819949085796,-2.1760633036597365,train
HRV,2014Q4,1,2015Q1,2014Q3,2014Q3,0.3410483096586203,-0.2193760686517998,-0.3284732696497539,train
HUN,2014Q4,1,2015Q1,2014Q3,2014Q3,0.073255194459243,-12.611737826645689,-0.949461971549459,train
IRL,2014Q4,1,2015Q1,2014Q3,2014Q3,0.5003335557038024,1.8625561978163008,-0.3344481605351501,train
ITA,2014Q4,1,2015Q1,2014Q3,2014Q3,-0.0671366230278747,-5.803011292346316,-0.1347254968002587,train
LTU,2014Q4,1,2015Q1,2014Q3,2014Q3,0.2491694352159568,-7.241558741905663,-1.317273873515168,train
LUX,2014Q4,1,2015Q1,2014Q3,2014Q3,0.7442920843531375,-5.452069874561816,-0.4717454581953162,train
LVA,2014Q4,1,2015Q1,2014Q3,2014Q3,0.8773404148038733,-0.2642926693559921,0.0704414329800062,train
MLT,2014Q4,1,2015Q1,2014Q3,2014Q3,0.6820601543784832,-21.76246402737807,0.6265794301934857,train
NLD,2014Q4,1,2015Q1,2014Q3,2014Q3,0.2936857562408024,-1.3056934683086996,-0.4668973161801815,train
AUT,2015Q1,1,2015Q2,2014Q4,2014Q4,1.2546075546988833,-1.0182767624020483,0.9757896854670988,validation
BEL,2015Q1,1,2015Q2,2014Q4,2014Q4,-0.0033546915361282,-9.483167377904234,0.6921456515197155,validation
